Latitude,Longitude,Radius,Depth
42.9414,308.0483,5.6439,-2547.856934
42.9241,308.1451,5.1333,-2551.04248
43.1226,308.1044,49.7042,-2551.08374
43.0107,308.1345,5.089,-2555.365967
42.9173,308.2505,5.4608,-2561.543945
42.9802,308.1079,20.0332,-2549.671875
43.0009,308.0305,5.3787,-2548.534912
42.9765,308.1436,12.0513,-2552.546875
42.8986,308.1859,7.7495,-2552.55127
42.9528,308.2808,7.5078,-2564.869629
43.0637,308.2523,5.6964,-2563.612793
42.9852,308.0659,14.2498,-2546.360596
43.1293,308.0564,5.3295,-2543.64502
43.1509,308.2422,11.0124,-2560.569092
43.0873,308.1612,7.1564,-2555.710449
43.1223,308.2265,5.2829,-2560.026855
42.9021,308.1437,29.7564,-2549.123779
42.9701,308.2724,7.1993,-2566.721924
42.9681,308.137,5.2404,-2552.277832
42.8641,308.3025,51.8261,-2565.793701
42.89,308.0427,5.6793,-2544.506104
43.1305,308.22,17.0786,-2558.696533
43.0761,308.0922,11.6988,-2547.356689
42.9728,308.1569,5.3704,-2552.933594
42.9838,308.0944,18.3403,-2551.471924
42.922,308.2884,5.607,-2565.950928
42.8857,308.1137,5.1881,-2548.81543
43.1469,308.2142,14.8058,-2558.977783
42.9364,308.1764,5.3239,-2553.314453
42.9815,308.2,6.3256,-2558.919434
43.0709,308.0537,5.3459,-2546.19751
42.9075,308.181,5.4302,-2551.02832
43.0044,308.0424,4.9976,-2545.352783
43.0356,308.187,6.3956,-2558.704834
43.0113,308.2856,7.6697,-2570.148438
43.1402,308.1234,5.0012,-2550.692139
42.899,308.0805,14.1824,-2546.186035
42.9256,308.2026,8.1269,-2555.079102
42.9511,308.158,5.5372,-2552.694824
42.9814,308.023,6.0459,-2541.914551
42.9567,308.204,6.4227,-2558.107178
42.8948,308.1327,38.4818,-2547.149902
43.1311,308.0539,5.2442,-2543.9729
43.0959,308.1009,5.3433,-2542.990967
43.0508,308.0313,6.8488,-2547.35083
42.9673,308.0834,5.8712,-2549.52417
42.8912,308.0324,5.3206,-2547.079102
43.0427,308.081,13.9506,-2548.6604
43.0056,308.1162,5.3108,-2556.845459
42.9592,308.0268,14.9619,-2542.508545
42.889,308.1875,5.0621,-2550.659912
43.0669,308.253,19.8793,-2563.069336
42.9885,308.1332,5.406,-2553.382324
42.9784,308.088,5.6616,-2546.885254
43.0673,308.2597,12.4003,-2564.005127
42.9619,308.0357,5.0624,-2545.358887
43.0617,308.2684,5.8651,-2565.724609
42.8939,308.0985,5.6365,-2547.224365
42.9477,308.1047,5.456,-2546.79834
43.095,308.0316,5.0942,-2543.708496
43.0725,308.1237,5.3989,-2551.976807
43.0065,308.2774,23.1038,-2570.230469
42.8966,308.2999,17.7214,-2564.765869
42.9853,308.1218,5.7229,-2552.0354
42.9856,308.2045,5.7982,-2560.96582
42.9719,308.2109,5.8191,-2558.061523
43.0286,308.289,6.9587,-2570.898682
42.8714,308.1994,4.8738,-2553.942871
43.0317,308.1543,6.4979,-2557.915039
43.1257,308.1526,5.4826,-2555.82666
43.1265,308.0974,5.1828,-2550.189697
42.9842,308.1656,5.5097,-2555.761963
42.989,308.2191,6.8023,-2562.447998
43.0097,308.0533,17.7831,-2546.672363
42.9413,308.1554,5.2168,-2552.145508
42.9257,308.2269,5.583,-2557.551758
42.9884,308.2608,13.9524,-2574.422607
43.0537,308.2534,5.6395,-2561.182373
43.0573,308.2786,13.4462,-2567.475586
42.9539,308.269,5.9457,-2564.77002
42.9867,308.2521,18.3782,-2556.96167
42.9422,308.2894,13.9837,-2563.848389
43.0449,308.0903,5.4223,-2547.878174
43.1276,308.2074,9.7481,-2559.192627
42.9833,308.1433,5.3632,-2552.483643
42.9796,308.2084,18.351,-2557.357178
42.896,308.1189,5.3358,-2547.6521
42.9853,308.1415,18.4183,-2552.6875
42.999,308.0244,6.202,-2538.663086
42.9528,308.1108,5.6179,-2547.324463
42.9608,308.2432,6.6604,-2562.809326
43.123,308.2096,8.1881,-2558.714355
42.8821,308.2986,18.0392,-2563.755615
42.8897,308.2283,5.6041,-2557.03125
42.9446,308.1931,5.1256,-2558.768555
43.0402,308.0459,5.6293,-2545.616699
42.9731,308.1505,5.2895,-2552.32666
43.0339,308.2051,7.5798,-2561.967041
43.1442,308.0414,5.1584,-2535.708496
43.1393,308.1121,5.7642,-2549.810791
43.1197,308.2875,16.8429,-2563.342041
42.9161,308.0971,5.5763,-2547.394531
43.1124,308.0415,5.4414,-2538.212891
43.1074,308.3008,5.6535,-2564.828369
43.0252,308.1383,5.5713,-2553.294189
42.9433,308.1584,12.1508,-2556.07251
42.8702,308.2006,5.0257,-2555.470703
42.9953,308.1887,5.5367,-2558.036133
42.8734,308.3076,5.2024,-2565.086426
42.9355,308.0713,13.9002,-2548.096924
43.0784,308.2615,6.2686,-2565.408936
42.9904,308.2687,5.7755,-2564.171143
42.9075,308.2434,5.6223,-2561.01709
42.8788,308.0902,6.0019,-2546.98999
43.0072,308.2265,6.1169,-2563.22583
42.9618,308.1947,5.4665,-2555.719727
43.0733,308.1024,5.1966,-2547.201416
42.9383,308.258,14.7903,-2561.336426
42.9424,308.2852,6.6554,-2563.563232
43.0149,308.1986,14.4018,-2562.726318
43.0225,308.1523,5.4245,-2556.047607
43.1245,308.2654,6.9471,-2562.521973
43.1085,308.2725,53.3027,-2563.155518
43.0295,308.2151,13.5394,-2563.217041
43.1204,308.2653,5.5263,-2562.458496
42.8653,308.2831,18.7936,-2567.972168
43.1537,308.0868,7.5185,-2546.498779
42.927,308.1804,5.7017,-2553.38208
43.0943,308.1566,5.2312,-2554.639648
42.9626,308.2217,5.5464,-2560.753662
42.8832,308.0286,5.9329,-2543.56958
42.9287,308.1637,12.4442,-2553.643799
43.0962,308.1378,5.6482,-2551.695801
42.8698,308.2824,5.1694,-2564.716064
43.1549,308.1004,5.8895,-2546.117188
43.1284,308.2438,18.0406,-2560.003662
43.1334,308.0438,7.1325,-2543.10376
42.9113,308.2384,5.3625,-2561.286377
42.8813,308.0975,6.4424,-2547.267334
43.0874,308.0782,5.476,-2558.985352
42.8929,308.0855,4.8811,-2547.587158
42.9874,308.1372,8.8073,-2552.872314
43.0117,308.0978,6.2656,-2553.480469
42.9963,308.0516,5.3726,-2548.82251
42.9534,308.288,19.4823,-2564.513184
43.0707,308.0755,6.6292,-2544.733887
42.924,308.0238,5.5365,-2549.04541
43.0266,308.136,5.526,-2553.932129
43.1328,308.0577,5.3573,-2543.439453
42.9769,308.101,5.1595,-2548.084961
42.9049,308.2721,5.4027,-2561.151611
43,308.1367,10.5149,-2557.261963
42.9262,308.1965,12.634,-2556.820313
43.147,308.2442,10.9465,-2561.210938
43.019,308.0464,4.9958,-2546.63501
43.1077,308.1668,7.8784,-2557.87085
43.1297,308.2205,6.3633,-2557.843506
43.124,308.0965,15.9547,-2549.307617
42.9959,308.1315,5.0887,-2555.053955
43.0308,308.285,5.5285,-2569.943848
42.9714,308.1511,5.2754,-2554.153809
43.0522,308.0715,20.7351,-2558.869873
42.8891,308.0515,6.0343,-2546.034424
43.1228,308.2085,5.5273,-2558.899414
43.1417,308.0457,5.6005,-2540.298096
42.9929,308.1149,5.3786,-2551.782959
42.9995,308.0827,4.9485,-2555.300781
43.0504,308.1855,6.3554,-2559.03833
43.0056,308.0945,6.909,-2550.163818
43.0532,308.0983,14.1032,-2550.538574
43.1421,308.0394,24.5705,-2541.051514
43.0231,308.2445,7.705,-2563.281494
42.9438,308.0346,6.392,-2546.182129
42.9992,308.1327,5.1757,-2556.347412
43.0955,308.2077,11.9822,-2560.592041
42.891,308.2326,5.1438,-2564.221191
42.973,308.2224,5.7229,-2558.999268
42.9209,308.0341,5.1123,-2546.921143
42.9425,308.057,58.0769,-2548.627441
42.9328,308.1653,5.4777,-2550.815186
42.9384,308.248,44.4417,-2559.306396
43.0511,308.2501,6.7839,-2564.134521
43.0999,308.1049,5.7611,-2548.658691
42.98,308.3033,5.7796,-2567.44043
42.964,308.1038,7.1147,-2548.998779
43.0154,308.1338,5.1839,-2553.480225
43.1457,308.2227,5.0825,-2559.409424
43.0913,308.0794,5.144,-2545.937256
42.8744,308.1422,5.3782,-2548.557373
43.0508,308.2395,5.7759,-2562.129395
42.9135,308.1045,5.5845,-2548.008057
42.9438,308.1042,7.4961,-2546.769775
43.0069,308.0576,5.2705,-2546.308594
42.9012,308.286,5.3516,-2562.338867
43.1038,308.1435,5.4382,-2555.759277
42.9025,308.0665,13.867,-2546.027588
43.0621,308.1908,5.6544,-2559.134521
43.1211,308.0514,29.9601,-2542.085205
43.0309,308.0289,5.547,-2545.984863
42.9174,308.1013,27.0111,-2547.466064
43.1217,308.2716,5.615,-2561.293457
42.8921,308.278,5.6263,-2562.892578
43.0793,308.0416,5.2214,-2545.542969
42.956,308.1715,17.6782,-2553.076904
42.9698,308.0296,44.151,-2544.460205
42.9116,308.0778,6.134,-2548.067627
43.0925,308.2087,29.6776,-2560.761963
42.9706,308.0861,5.4136,-2550.360107
42.9141,308.0572,21.6847,-2545.639893
42.9296,308.048,5.8043,-2548.058838
42.9057,308.0246,6.3006,-2543.205078
43.0035,308.2734,6.3458,-2570.990967
43.0914,308.1125,5.2432,-2552.817871
42.9057,308.2168,5.544,-2556.386475
42.9818,308.2217,5.0494,-2558.470703
42.9796,308.1107,5.5013,-2548.290527
43.131,308.0845,6.4715,-2548.362549
42.9072,308.2911,8.314,-2564.0625
43.0095,308.128,16.4703,-2554.669434
43.1116,308.0232,16.8279,-2531.97998
42.9754,308.0365,25.3522,-2543.054443
43.1333,308.2101,5.6346,-2560.686279
42.8775,308.1779,8.5221,-2549.746826
42.8961,308.028,5.9489,-2543.983398
43.0238,308.1638,5.8383,-2556.244873
42.9787,308.2069,5.2881,-2557.083008
42.9364,308.292,6.8931,-2567.052979
42.9646,308.2783,6.9664,-2568.386719
42.8814,308.0994,7.1968,-2546.479492
42.9669,308.0338,5.0341,-2543.286621
43.146,308.0716,5.5839,-2560.490967
43.0692,308.2089,27.4042,-2560.305908
43.0124,308.069,5.3304,-2547.16748
42.9951,308.0388,8.0031,-2544.684814
43.1053,308.2194,5.9098,-2562.338867
42.9495,308.2456,6.1632,-2562.542236
42.8976,308.1034,5.0854,-2546.340576
42.9652,308.1105,26.9798,-2549.859131
43.0832,308.0667,5.3501,-2546.3396
43.0962,308.1254,5.6659,-2550.457275
42.9892,308.0793,5.6682,-2548.462646
43.0401,308.1225,5.5926,-2550.233398
42.8638,308.2116,5.3836,-2557.116943
43.1225,308.225,6.4574,-2561.108398
43.0914,308.1191,5.294,-2545.585693
43.1016,308.1516,5.4368,-2553.652588
43.0898,308.1354,5.6115,-2555.82959
43.1553,308.2043,8.3469,-2561.058105
43.1411,308.0582,5.0435,-2539.415039
42.9611,308.1975,4.8664,-2556.4021
43.0769,308.2999,5.6113,-2567.73584
43.0462,308.2548,6.1147,-2564.382813
42.9863,308.1017,5.4684,-2549.115234
43.1359,308.1134,5.3256,-2551.119629
43.0931,308.1637,5.9125,-2556.500244
43.0558,308.1331,22.1929,-2552.257568
43.0227,308.0547,5.8928,-2547.397217
42.8758,308.1058,6.5486,-2547.303711
43.0072,308.0797,7.2498,-2549.4729
42.906,308.1787,6.83,-2555.94873
43.0238,308.1938,16.4723,-2561.887939
42.9641,308.2178,5.5819,-2557.17749
43.1425,308.0454,16.1772,-2543.119141
42.8748,308.2521,5.6554,-2565.074951
43.0643,308.2465,6.5343,-2563.546875
43.0322,308.0812,5.417,-2547.630859
42.9726,308.1375,5.5601,-2552.07666
43.12,308.0422,6.7216,-2539.5
43.076,308.1342,13.7575,-2553.962158
42.9187,308.0921,5.3552,-2547.103027
42.9443,308.2965,17.9487,-2564.565918
43.0424,308.0765,5.6832,-2546.894775
43.126,308.0846,26.5329,-2547.06958
43.0042,308.1796,23.2507,-2561.315186
42.9961,308.0788,6.7761,-2549.733643
42.9716,308.069,5.6655,-2548.739258
43.0947,308.212,6.797,-2561.567383
43.1475,308.2382,5.2521,-2560.441895
42.9431,308.0904,5.5062,-2547.367432
43.1467,308.279,6.1254,-2563.56543
43.0253,308.0841,4.9262,-2547.133789
42.8816,308.1695,5.3413,-2555.216309
42.8946,308.1437,6.1716,-2548.658203
43.0327,308.2405,8.2574,-2595.917969
42.8861,308.1322,6.0599,-2550.15625
43.089,308.0977,5.2585,-2548.944824
43.0695,308.0839,33.1587,-2546.804688
42.9811,308.068,11.5313,-2548.319336
42.8842,308.2774,5.4329,-2564.573486
42.9417,308.2122,5.4264,-2558.761719
42.9604,308.1179,5.6821,-2549.576172
42.9076,308.156,5.0419,-2550.467529
43.0067,308.2221,5.9868,-2562.707275
42.9736,308.2698,7.034,-2567.367432
43.1195,308.089,5.4179,-2547.931641
42.9323,308.039,5.876,-2546.960938
42.9891,308.1549,5.4683,-2555.682129
42.9175,308.1252,16.6922,-2548.431641
43.1177,308.1663,5.6895,-2565.56665
42.9834,308.2933,5.7234,-2570.494385
43.0725,308.1927,5.9995,-2557.775635
42.8881,308.1246,5.5348,-2548.441895
43.0078,308.1368,5.786,-2558.308105
42.9118,308.1032,28.08,-2548.339355
43.0352,308.0893,5.4129,-2547.880859
42.9607,308.0495,5.8124,-2544.790527
42.9014,308.0815,6.3843,-2546.499756
43.0616,308.124,7.9419,-2553.993652
43.1548,308.2818,5.4585,-2564.683594
42.8771,308.1105,21.1611,-2546.650146
42.9711,308.2744,11.942,-2568.005127
42.9118,308.1384,4.6729,-2548.02417
43.0031,308.1329,5.215,-2554.863037
43.0723,308.1155,5.3321,-2549.76001
43.0716,308.0875,6.0191,-2548.298584
42.9343,308.2197,6.0577,-2557.820068
42.9271,308.1353,5.3808,-2550.10376
43.1,308.1043,5.1275,-2548.86792
42.9816,308.128,13.9844,-2550.745117
43.1472,308.1149,4.8374,-2549.47998
42.8672,308.2983,5.3712,-2567.28418
43.094,308.0965,4.9352,-2545.035156
42.9245,308.0767,4.9297,-2547.662354
42.9324,308.0522,5.5435,-2546.50293
42.8988,308.2523,7.2167,-2562.292725
43.0002,308.1321,8.0464,-2556.144043
43.0224,308.0792,5.0247,-2547.501221
42.9677,308.184,5.2961,-2555.876953
43.1275,308.3068,6.2285,-2565.644287
42.9382,308.119,5.4159,-2549.020264
43.0358,308.1672,17.4417,-2557.063232
43.1359,308.0766,8.0092,-2544.550049
42.9279,308.1269,5.7044,-2549.680176
42.9022,308.0413,6.091,-2541.628418
42.9466,308.2932,12.5774,-2564.169922
43.1506,308.1564,5.3804,-2555.240967
43.0932,308.1729,5.5379,-2555.51001
42.9104,308.2403,5.582,-2560.508545
43.0054,308.0685,49.1955,-2546.017578
42.876,308.2764,31.3108,-2564.873291
43.0876,308.1547,16.4009,-2555.918701
42.8862,308.0225,6.3869,-2542.460938
43.1219,308.0888,5.3149,-2549.271484
42.8792,308.1446,6.2253,-2549.195801
42.9815,308.2288,24.313,-2557.342285
43.152,308.2487,5.3055,-2559.036377
42.9905,308.1329,6.5911,-2554.754639
42.8803,308.0475,10.1016,-2547.719727
42.9455,308.1881,6.1868,-2556.797852
43.0751,308.1933,5.9552,-2558.531006
42.9583,308.1143,5.4006,-2548.915771
42.9353,308.0999,32.9489,-2546.634277
42.9811,308.2345,6.4845,-2562.631104
42.8766,308.0861,5.7172,-2546.98999
43.0038,308.0532,23.3958,-2545.822754
43.064,308.1867,6.3813,-2558.702881
42.9037,308.0461,5.5116,-2542.608887
42.9775,308.1888,5.4815,-2557.369141
43.0042,308.1132,4.936,-2551.004395
42.9944,308.1562,13.5332,-2557.072021
43.1568,308.1027,5.2459,-2546.536133
43.0575,308.1037,8.5024,-2551.428955
43.0763,308.126,14.9779,-2551.637451
42.865,308.2594,5.49,-2564.522461
42.8706,308.0523,11.4514,-2544.795166
42.9202,308.2778,5.4036,-2565.827148
43.0675,308.185,9.365,-2557.244629
43.133,308.2163,5.2463,-2559.366699
42.9322,308.0596,7.5212,-2548.718994
43.0225,308.2022,7.2542,-2562.351807
43.0316,308.0632,5.9108,-2545.417236
43.0806,308.1835,15.5414,-2557.99585
42.9979,308.1614,5.2303,-2555.666504
42.976,308.1842,13.1811,-2556.591064
42.9204,308.299,5.3106,-2563.324219
43.0243,308.1694,22.3936,-2563.263672
42.9729,308.1284,9.8808,-2549.985596
43.102,308.1618,5.7055,-2556.377686
42.9086,308.2116,5.4496,-2557.406738
42.9695,308.1893,14.0046,-2558.970947
43.0782,308.0349,5.8049,-2545.702881
42.9362,308.241,9.179,-2559.770752
43.0203,308.0826,5.0702,-2549.576416
42.9023,308.1055,6.1692,-2547.303955
42.9784,308.0646,5.3383,-2547.437012
43.1449,308.1783,5.9429,-2558.394287
43.005,308.0276,10.2519,-2543.362305
42.937,308.1435,5.3416,-2551.236084
43.1183,308.2576,6.9664,-2561.235352
42.9093,308.2751,18.3932,-2566.457275
43.0568,308.1132,21.3923,-2551.848633
43.0118,308.2526,5.5749,-2567.164795
42.9819,308.1422,5.2215,-2552.846436
42.8866,308.3044,5.5999,-2564.33374
43.1538,308.3095,4.9874,-2566.283936
42.8867,308.0806,5.8869,-2547.672607
42.946,308.2331,5.7606,-2560.514648
43.0631,308.1353,23.2247,-2553.366943
43.0979,308.1872,6.132,-2556.639648
43.0944,308.1076,27.7268,-2554.699463
42.9524,308.1974,5.3493,-2556.505127
43.0979,308.1372,8.3494,-2549.696777
42.9509,308.2109,23.4878,-2557.347168
42.9814,308.1355,17.0149,-2551.377686
43.1557,308.0943,16.1908,-2545.252441
43.0557,308.2287,9.3459,-2561.161133
43.1242,308.2719,10.6737,-2563.313965
42.8861,308.1535,6.1448,-2549.295654
43.1051,308.2357,6.012,-2563.747803
42.9272,308.1491,9.7338,-2551.651123
43.1478,308.2838,5.8163,-2564.635498
42.9094,308.0972,5.5945,-2547.408203
42.8994,308.2209,5.4025,-2559.609619
42.8967,308.2599,17.7015,-2562.543945
43.0453,308.1781,5.6554,-2558.068604
43.0488,308.1829,6.5028,-2558.478271
42.8768,308.0671,6.1997,-2547.86377
42.923,308.1747,5.7612,-2552.050049
42.946,308.1142,13.8873,-2549.860596
43.13,308.2198,6.6117,-2558.203613
42.9054,308.2464,26.6856,-2560.607422
43.0739,308.2959,6.7209,-2567.599365
42.9726,308.147,11.152,-2553.4729
43.0561,308.0782,5.6577,-2543.036377
43.1028,308.0278,5.4191,-2538.941162
43.1062,308.1427,5.4085,-2554.603516
42.914,308.2788,6.2079,-2564.677246
42.9551,308.0877,11.929,-2544.619873
43.0879,308.1673,5.3,-2553.198486
43.0047,308.1026,5.3872,-2555.581787
43.0247,308.2815,39.7207,-2569.695313
43.157,308.2088,5.66,-2558.4375
43.0384,308.0499,5.3362,-2545.307617
43.0736,308.1077,5.2289,-2547.802734
42.8862,308.0504,5.9314,-2545.957031
43.158,308.0995,9.0953,-2545.648438
42.9745,308.073,6.1924,-2548.055908
43.067,308.219,6.2928,-2560.510254
43.0842,308.1073,5.3118,-2547.906006
42.9486,308.2844,6.6431,-2565.05127
43.1374,308.1595,12.3751,-2555.456787
42.9018,308.1573,17.7243,-2546.811279
42.982,308.2506,6.2085,-2563.429932
43.139,308.2105,12.3571,-2559.797119
43.0653,308.2521,5.7364,-2564.787109
42.9609,308.0995,41.524,-2548.29541
43.155,308.1263,5.3982,-2551.321045
42.997,308.1051,20.5295,-2551.720703
43.0556,308.2862,5.6459,-2567.915527
42.9625,308.1314,35.271,-2551.233398
43.0177,308.2434,5.8843,-2564.933594
43.0437,308.1466,15.281,-2554.248779
42.9678,308.0379,9.2302,-2548.400635
42.8944,308.1999,5.5299,-2553.498047
42.8809,308.24,5.2568,-2562.434814
42.9298,308.0344,5.6134,-2547.921875
43.003,308.2379,5.7466,-2564.896973
43.0795,308.0517,22.6032,-2547.732422
43.0679,308.2018,7.6321,-2559.535889
42.9307,308.0829,6.3009,-2551.125
42.9069,308.1721,5.4369,-2554.78125
43.0444,308.2531,7.012,-2564.64624
43.1085,308.0474,5.1791,-2542.828125
42.919,308.0333,5.5657,-2545.298584
43.0802,308.1822,8.07,-2556.91333
42.9187,308.1554,4.8206,-2550.675293
43.0195,308.1088,5.8358,-2552.479248
42.8799,308.1399,10.3849,-2552.75293
42.9112,308.0254,6.1857,-2544.366455
43.0636,308.2482,15.7165,-2563.750488
42.9329,308.288,6.2214,-2566.438232
43.1346,308.2433,11.8392,-2561.101318
42.9094,308.115,10.6517,-2549.775391
43.0763,308.2085,5.997,-2560.070801
42.9813,308.1521,5.3277,-2555.397217
42.8676,308.1609,8.6475,-2549.464111
42.8996,308.199,5.572,-2556.247314
43.0762,308.2898,5.4507,-2567.000732
42.8994,308.169,5.8445,-2552.112061
42.8993,308.1451,32.1425,-2549.472412
42.9597,308.1081,5.1032,-2549.631592
42.9514,308.1821,5.225,-2553.142822
42.9594,308.1155,5.0747,-2549.432617
42.9582,308.2092,5.9233,-2558.45752
43.0805,308.0666,12.8659,-2546.747803
42.908,308.189,7.7456,-2554.823486
42.8858,308.0798,5.3242,-2548.426758
43.0962,308.0274,5.1198,-2542.10376
42.9844,308.2338,12.2216,-2559.828613
42.9553,308.1799,28.9447,-2554.068359
42.9857,308.2708,6.1998,-2564.168213
43.1222,308.2561,18.3485,-2562.436035
43.0767,308.1163,5.5592,-2547.672363
43.0659,308.1318,5.3592,-2554.036865
42.9202,308.1175,5.9574,-2547.795898
43.1018,308.1118,10.2342,-2547.293945
42.8774,308.034,7.2097,-2543.151611
42.9544,308.1151,22.9974,-2548.723389
43.0962,308.1125,6.2912,-2548.364258
42.9853,308.1597,19.207,-2556.03418
42.8693,308.1276,7.6918,-2551.618408
42.9659,308.0587,5.0887,-2548.658447
42.9374,308.1239,16.3932,-2549.311768
43.0629,308.1074,5.3494,-2549.991699
43.0295,308.0609,34.0712,-2550.63916
43.0728,308.3001,6.2444,-2573.929688
43.0719,308.0996,6.0644,-2546.676025
42.9582,308.025,5.1013,-2544.375244
42.9027,308.0619,21.7161,-2545.072754
42.9346,308.0712,23.7565,-2547.501709
43.0749,308.1787,5.0529,-2557.342041
43.0121,308.1027,5.0043,-2551.187256
43.0653,308.1957,11.3023,-2559.22168
42.9597,308.0827,12.1707,-2548.13623
43.0412,308.0638,30.3542,-2544.843018
42.9926,308.0747,5.2809,-2550.42334
42.8945,308.1472,4.972,-2548.445801
42.9771,308.1747,5.1778,-2557.137939
42.8978,308.2616,18.558,-2560.674561
42.8884,308.0704,7.1569,-2546.779297
42.9834,308.1446,5.9807,-2555.618164
42.9017,308.0855,5.2664,-2548.196777
43.0825,308.1926,5.759,-2557.864746
43.063,308.2989,6.9397,-2568.955811
42.9221,308.2461,5.4081,-2561.15332
43.016,308.1182,5.7973,-2551.771729
43.1035,308.0367,20.1365,-2541.503418
42.8875,308.2141,18.9165,-2555.906006
43.0368,308.2079,7.3066,-2563.257568
43.1509,308.1833,5.3168,-2559.264648
42.9353,308.141,5.4159,-2550.757568
43.1481,308.2718,13.8364,-2561.971191
42.9364,308.0728,5.5751,-2548.131104
43.0306,308.0784,4.901,-2546.323486
42.9731,308.1133,5.7743,-2550.025146
42.918,308.2013,6.039,-2555.754883
42.9818,308.297,5.6625,-2573.094727
43.0534,308.1535,6.8591,-2555.75
43.1458,308.1092,14.8564,-2549.125977
42.9501,308.0891,5.3222,-2542.950684
43.1344,308.1001,6.6132,-2548.455566
42.9277,308.1826,5.2466,-2552.968506
43.1188,308.1012,5.8836,-2549.762939
42.967,308.0548,5.2231,-2547.3125
43.0227,308.1158,11.2057,-2549.272949
43.1411,308.241,5.4166,-2562.036133
43.13,308.0679,38.2775,-2544.718994
42.8715,308.1097,5.7575,-2548.952148
43.0481,308.0239,14.8704,-2545.76123
43.1289,308.1938,5.33,-2558.502441
42.9673,308.0923,5.3674,-2555.606201
43.064,308.2128,14.3644,-2561.453613
42.888,308.0934,5.2474,-2554.875732
42.8899,308.2045,5.6195,-2553.756348
42.8811,308.2077,5.0333,-2558.399414
42.9313,308.1871,5.3584,-2558.276855
42.9785,308.1378,5.2844,-2551.963623
43.0457,308.1086,5.7485,-2548.321533
42.8921,308.2635,6.9316,-2563.005615
43.0353,308.1912,6.7669,-2558.678955
43.1093,308.0564,5.5378,-2544.80835
42.9081,308.1451,4.893,-2549.600342
42.9443,308.0432,7.1643,-2546.361084
42.8891,308.1156,7.3047,-2548.440918
42.9673,308.0345,7.4394,-2543.623047
43.1362,308.0315,5.5181,-2542.846436
43.0615,308.2729,5.6676,-2566.804443
42.9912,308.152,23.884,-2556.844482
42.9488,308.2014,14.3247,-2558.415283
42.8834,308.2624,5.6173,-2563.432617
42.9428,308.1924,5.5019,-2557.592285
42.9927,308.2504,6.2763,-2566.861328
42.9039,308.217,15.9951,-2558.007813
43.152,308.1839,8.7519,-2559.057861
42.8704,308.2381,14.0274,-2562.5271
42.8883,308.0422,5.933,-2543.968994
42.9565,308.0267,5.2155,-2543.858154
43.1388,308.04,24.5698,-2543.695068
43.0861,308.1354,15.4342,-2552.212158
43.011,308.1673,5.8525,-2560.276123
42.9614,308.1435,5.4692,-2552.521729
43.0232,308.059,19.516,-2546.756836
43.0229,308.2044,9.1308,-2562.593018
42.9894,308.0787,5.2038,-2548.829834
42.97,308.1329,5.3884,-2550.76709
43.0371,308.0248,5.1736,-2543.344727
42.9629,308.1952,5.602,-2555.454346
43.0054,308.133,5.603,-2553.353271
42.8984,308.0817,4.9139,-2545.870117
42.9628,308.1443,10.2594,-2553.157227
42.873,308.2034,6.2213,-2556.514404
43.021,308.0851,14.6625,-2548.153564
42.9766,308.0659,4.9938,-2547.680908
43.0172,308.0389,23.8302,-2545.587402
43.098,308.067,4.9518,-2544.609131
42.9313,308.1682,5.7502,-2553.515137
43.1395,308.2868,5.5854,-2563.585693
42.9451,308.2902,7.025,-2564.285645
43.0216,308.1644,5.5727,-2556.720703
42.9023,308.2775,5.268,-2562.259521
42.9228,308.2647,6.302,-2565.314941
42.8815,308.1627,5.5541,-2544.883301
42.9076,308.1257,5.2872,-2549.526123
43.064,308.2067,24.3019,-2560.729492
42.988,308.0894,13.7586,-2547.772461
43.0192,308.034,5.3286,-2544.487061
42.8835,308.1201,5.2341,-2548.897705
43.0373,308.1691,8.267,-2558.942383
42.9326,308.0396,5.4424,-2547.211426
42.8877,308.0312,6.4112,-2542.986328
42.9418,308.2533,19.341,-2561.55542
42.9293,308.0756,12.1432,-2545.195801
42.9505,308.1469,5.2976,-2552.217285
43.06,308.0386,5.594,-2549.407715
43.1443,308.2722,5.7146,-2561.442383
42.9776,308.0467,9.118,-2545.212646
42.8759,308.0762,7.2579,-2547.583984
43.0321,308.2073,5.9044,-2561.618652
42.8629,308.1978,6.45,-2552.310547
43.0372,308.0409,6.6847,-2546.056152
43.0374,308.0365,4.9425,-2545.626709
43.0624,308.0308,5.3003,-2546.57959
43.0792,308.1276,5.3753,-2551.80542
42.967,308.1862,12.4999,-2556.987305
43.1277,308.1129,11.5074,-2552.768066
42.8961,308.1357,7.9489,-2547.318359
42.9432,308.1041,7.5641,-2547.093506
43.0587,308.2231,8.233,-2560.656982
42.8707,308.1297,5.9141,-2551.467285
42.8628,308.2655,21.4295,-2562.444336
42.9082,308.052,18.4496,-2544.148193
43.094,308.1165,4.9332,-2548.12793
43.0978,308.2226,5.5238,-2562.871094
43.1581,308.2773,18.1001,-2562.50415
42.8963,308.2867,9.1382,-2563.264648
42.9597,308.0639,5.7928,-2547.833984
43.0236,308.1818,11.1559,-2559.739014
43.0799,308.0965,5.4782,-2548.095703
43.1402,308.0901,5.4714,-2547.092041
42.9216,308.1401,12.8586,-2550.244141
42.9832,308.2373,6.4204,-2560.069092
43.11,308.0844,10.29,-2548.830322
43.1008,308.2406,6.3741,-2563.406982
43.0327,308.2721,5.6132,-2568.02124
43.0344,308.2718,18.1374,-2567.448486
